sku,name,price,description,is_in_stock,ADVERTISERCATEGORY
FETNK.C6.C6.C6-18,Free & Easy Tank-Carbon 6-18,56,"The Free & Easy Tank features a breezy design that stylishly hides what you want covered up and shows off everything else. Our flowy, soft Aurum 1064 drapes gently through the bodice and cinches at the hips to keep your figure in focus. 
<br/><br/>
A thin racer back and lower armholes give a peek of whatÉ??s underneath (a bright strappy sports bra, perhaps?)É??without giving too much away. DonÉ??t worry about the fit of this tank; expect effortless, Free & Easy style.
",1,yoga apparel
UMT.C6.C6.GOLD-14,Up-To-The-Minute Tee-Carbon 6-14,85,"The Up to the Minute Long Sleeve is designed to keep up with you and your ever-changing schedule.  We made this top for those days when thereÉ??s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic long sleeve tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",1,yoga apparel
UMT.C6.C6.GOLD-16,Up-To-The-Minute  Tee-Carbon 6-16,85,"The Up to the Minute Long Sleeve is designed to keep up with you and your ever-changing schedule.  We made this top for those days when thereÉ??s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic long sleeve tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",1,yoga apparel
UMT.C6.C6.GOLD-18,Up-To-The-Minute  Tee-Carbon 6-18,85,"The Up to the Minute Long Sleeve is designed to keep up with you and your ever-changing schedule.  We made this top for those days when thereÉ??s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic long sleeve tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",1,yoga apparel
UMPT.MSGRY.MSGRY.GOLD-14,Up-To-The-Minute Pinnacle Tee-Mosaic Spanish Grey-14,85,"The Up to the Minute Long Sleeve is designed to keep up with you and your ever-changing schedule.  We made this top for those days when thereÉ??s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic long sleeve tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",1,yoga apparel
UMPT.MSGRY.MSGRY.GOLD-16,Up-To-The-Minute Pinnacle Tee-Mosaic Spanish Grey-16,85,"The Up to the Minute Long Sleeve is designed to keep up with you and your ever-changing schedule.  We made this top for those days when thereÉ??s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic long sleeve tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",1,yoga apparel
UMPT.MSGRY.MSGRY.GOLD-18,Up-To-The-Minute Pinnacle Tee-Mosaic Spanish Grey-18,85,"The Up to the Minute Long Sleeve is designed to keep up with you and your ever-changing schedule.  We made this top for those days when thereÉ??s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic long sleeve tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",1,yoga apparel
TMT.C6.C6.C6-14,Tickle Me Tank-Carbon 6-14,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel ultra cool at Barre class or when taking that walk in the park.,1,yoga apparel
TMT.C6.C6.C6-16,Tickle Me Tank-Carbon 6-16,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel ultra cool at Barre class or when taking that walk in the park.,1,yoga apparel
TMT.C6.C6.C6-18,Tickle Me Tank-Carbon 6-18,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel ultra cool at Barre class or when taking that walk in the park.,1,yoga apparel
BALLEG.C6.MGRY.C6-14,Ballerina Legging (Reversible)-Carbon 6 / Mosaic Grey-14,98,"Double the giggles, Double the fun. Fitting like a second skin you are sure to have some serious fun in these flattering REVERSIBLE Ballerina Leggings. Made from our compressive Aurum fabric, the Ballerina legging will make you feel ravishing everytime you step out in them.",1,yoga apparel
BALLEG.C6.MGRY.C6-16,Ballerina Legging (Reversible)-Carbon 6 / Mosaic Grey-16,98,"Double the giggles, Double the fun. Fitting like a second skin you are sure to have some serious fun in these flattering REVERSIBLE Ballerina Leggings. Made from our compressive Aurum fabric, the Ballerina legging will make you feel ravishing everytime you step out in them.",1,yoga apparel
BALLEG.C6.MGRY.C6-18,Ballerina Legging (Reversible)-Carbon 6 / Mosaic Grey-18,98,"Double the giggles, Double the fun. Fitting like a second skin you are sure to have some serious fun in these flattering REVERSIBLE Ballerina Leggings. Made from our compressive Aurum fabric, the Ballerina legging will make you feel ravishing everytime you step out in them.",1,yoga apparel
TTLEG.C6.C6.C6-14,Tippy Toe Legging-Carbon 6-14,96,"Your new BFF É?? every woman deserves a pair, or two, for that instant joy that will make you want to get on your tippy toes. YouÉ??re all leg in this super slimming legging.  Look sleek & sexy in any pose you strike.",1,yoga apparel
TTLEG.C6.C6.C6-16,Tippy Toe Legging-Carbon 6-16,96,"Your new BFF É?? every woman deserves a pair, or two, for that instant joy that will make you want to get on your tippy toes. YouÉ??re all leg in this super slimming legging.  Look sleek & sexy in any pose you strike.",1,yoga apparel
TTLEG.C6.C6.C6-18,Tippy Toe Legging-Carbon 6-18,96,"Your new BFF É?? every woman deserves a pair, or two, for that instant joy that will make you want to get on your tippy toes. YouÉ??re all leg in this super slimming legging.  Look sleek & sexy in any pose you strike.",1,yoga apparel
RJPCRP.C6.C6.C6-14,Run Jump 'n Play Crop-Carbon 6-14,88,"Run Faster. Jump Higher. Play harder. Whatever your game is, this cropped pant instantly transforms you into a stunning vision of curves and strength. So no matter what youÉ??re getting into youÉ??ll look good getting there.",0,yoga apparel
RJPCRP.C6.C6.C6-16,Run Jump 'n Play Crop-Carbon 6-16,88,"Run Faster. Jump Higher. Play harder. Whatever your game is, this cropped pant instantly transforms you into a stunning vision of curves and strength. So no matter what youÉ??re getting into youÉ??ll look good getting there.",1,yoga apparel
RJPCRP.C6.C6.C6-18,Run Jump 'n Play Crop-Carbon 6-18,88,"Run Faster. Jump Higher. Play harder. Whatever your game is, this cropped pant instantly transforms you into a stunning vision of curves and strength. So no matter what youÉ??re getting into youÉ??ll look good getting there.",0,yoga apparel
SLMI.C6.C6.C6-14,Classic Slimmie Pant (Reversible)-Carbon 6-14,109,"This REVERSIBLE Slimmie pant is some serious double trouble. So super slimming, youÉ??ll want to put it on just to admire your tight tush. The clean, slimming contour is flattering and sexy.  Feel fierce both at the gym and at brunch. <br/><br/>

Our Slimmie Pant Tall is ideal for women over 5' 9'' in height. Just select the ""T"" version in your size. ",1,yoga apparel
SLMI.C6.C6.C6-16,Classic Slimmie Pant (Reversible)-Carbon 6-16,109,"This REVERSIBLE Slimmie pant is some serious double trouble. So super slimming, youÉ??ll want to put it on just to admire your tight tush. The clean, slimming contour is flattering and sexy.  Feel fierce both at the gym and at brunch. <br/><br/>

Our Slimmie Pant Tall is ideal for women over 5' 9'' in height. Just select the ""T"" version in your size. ",1,yoga apparel
SLMI.C6.C6.C6-18,Classic Slimmie Pant (Reversible)-Carbon 6-18,109,"This REVERSIBLE Slimmie pant is some serious double trouble. So super slimming, youÉ??ll want to put it on just to admire your tight tush. The clean, slimming contour is flattering and sexy.  Feel fierce both at the gym and at brunch. <br/><br/>

Our Slimmie Pant Tall is ideal for women over 5' 9'' in height. Just select the ""T"" version in your size. ",1,yoga apparel
FETNK.MGCV.MGCV.MGCV-14,Free & Easy Tank-Mosaic Grey Caviar-14,56,"The Free & Easy Tank features a breezy design that stylishly hides what you want covered up and shows off everything else. Our flowy, soft Aurum 1064 drapes gently through the bodice and cinches at the hips to keep your figure in focus. 
<br/><br/>
A thin racer back and lower armholes give a peek of whatÉ??s underneath (a bright strappy sports bra, perhaps?)É??without giving too much away. DonÉ??t worry about the fit of this tank; expect effortless, Free & Easy style.
",1,yoga apparel
FETNK.MGCV.MGCV.MGCV-16,Free & Easy Tank-Mosaic Grey Caviar-16,56,"The Free & Easy Tank features a breezy design that stylishly hides what you want covered up and shows off everything else. Our flowy, soft Aurum 1064 drapes gently through the bodice and cinches at the hips to keep your figure in focus. 
<br/><br/>
A thin racer back and lower armholes give a peek of whatÉ??s underneath (a bright strappy sports bra, perhaps?)É??without giving too much away. DonÉ??t worry about the fit of this tank; expect effortless, Free & Easy style.
",1,yoga apparel
FETNK.MGCV.MGCV.MGCV-18,Free & Easy Tank-Mosaic Grey Caviar-18,56,"The Free & Easy Tank features a breezy design that stylishly hides what you want covered up and shows off everything else. Our flowy, soft Aurum 1064 drapes gently through the bodice and cinches at the hips to keep your figure in focus. 
<br/><br/>
A thin racer back and lower armholes give a peek of whatÉ??s underneath (a bright strappy sports bra, perhaps?)É??without giving too much away. DonÉ??t worry about the fit of this tank; expect effortless, Free & Easy style.
",1,yoga apparel
RJTCRP.HGR.HGR.HGR-2,Run Jump 'n Twist Crop-Heron Grey-2,88,"Run Faster. Jump Higher. Play harder. Whatever your game is, this cropped pant instantly transforms you into a stunning vision of curves and strength. So no matter what youÉ??re getting into youÉ??ll look good getting there.",0,yoga apparel
RJTCRP.HGR.HGR.HGR-4,Run Jump 'n Twist Crop-Heron Grey-4,88,"Run Faster. Jump Higher. Play harder. Whatever your game is, this cropped pant instantly transforms you into a stunning vision of curves and strength. So no matter what youÉ??re getting into youÉ??ll look good getting there.",0,yoga apparel
RJTCRP.HGR.HGR.HGR-6,Run Jump 'n Twist Crop-Heron Grey-6,88,"Run Faster. Jump Higher. Play harder. Whatever your game is, this cropped pant instantly transforms you into a stunning vision of curves and strength. So no matter what youÉ??re getting into youÉ??ll look good getting there.",1,yoga apparel
RJTCRP.HGR.HGR.HGR-8,Run Jump 'n Twist Crop-Heron Grey-8,88,"Run Faster. Jump Higher. Play harder. Whatever your game is, this cropped pant instantly transforms you into a stunning vision of curves and strength. So no matter what youÉ??re getting into youÉ??ll look good getting there.",1,yoga apparel
RJTCRP.HGR.HGR.HGR-10,Run Jump 'n Twist Crop-Heron Grey-10,88,"Run Faster. Jump Higher. Play harder. Whatever your game is, this cropped pant instantly transforms you into a stunning vision of curves and strength. So no matter what youÉ??re getting into youÉ??ll look good getting there.",0,yoga apparel
